complex_id,complex_name,deal_type,area_exclusive,floor,price_or_deposit,monthly_rent,contract_date,deal_ymd,collected_at,source,raw_apt_name
cantabile,칸타빌,전세,84.989,25,50000,0,2021-11-29,202111,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,18,37000,0,2021-12-02,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,15,69000,0,2021-12-10,202112,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,20,10000,120,2021-12-15,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,6,40000,0,2021-12-16,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,1,52000,0,2021-12-17,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,26,38000,0,2021-12-18,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,21,33600,0,2021-12-22,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,21,52000,0,2021-12-23,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,26,80000,0,2021-12-26,202112,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,25,35000,0,2021-12-27,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,26,80000,0,2021-12-28,202112,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,6,80000,0,2021-12-28,202112,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,15,48000,0,2021-12-28,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,6,48000,0,2021-12-28,202112,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,13,20000,55,2022-01-06,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,5,70000,0,2022-01-08,202201,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,17,44000,0,2022-01-08,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,27,43000,0,2022-01-10,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,26,40000,0,2022-01-10,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,12,42000,0,2022-01-12,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,12,42000,0,2022-01-13,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,5,3000,115,2022-01-20,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,15,72000,0,2022-01-22,202201,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,27,40000,0,2022-01-25,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,5,35000,0,2022-01-25,202201,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,19,3000,100,2022-02-03,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,29,75000,0,2022-02-08,202202,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,3,45000,0,2022-02-12,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,23,32500,0,2022-02-12,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,30,34000,0,2022-02-13,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,21,70500,0,2022-02-16,202202,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,14,10000,130,2022-02-16,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,9,35000,0,2022-02-17,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,8,3000,130,2022-02-18,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,10,61000,0,2022-02-19,202202,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,3,40000,0,2022-02-19,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,20,33000,8,2022-02-22,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,15,37500,0,2022-02-25,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,14,39000,0,2022-02-26,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,12,37000,0,2022-02-26,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,19,37800,0,2022-02-28,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,24,31500,0,2022-02-28,202202,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,27,76000,0,2022-03-01,202203,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.976,9,5000,130,2022-03-05,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,24,35700,0,2022-03-07,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,28,34650,0,2022-03-10,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,17,32500,0,2022-03-12,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,11,42000,0,2022-03-12,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,27,54000,0,2022-03-15,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,8,69800,0,2022-03-16,202203,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,15,80000,0,2022-03-21,202203,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,6,41000,0,2022-03-26,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,6,62000,0,2022-03-27,202203,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,15,69500,0,2022-03-28,202203,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,4,40000,0,2022-03-30,202203,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,11,40000,0,2022-04-01,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,21,38000,0,2022-04-02,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,21,50000,0,2022-04-04,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,19,10000,110,2022-04-07,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,20,45000,0,2022-04-07,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,5,65000,0,2022-04-09,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,29,34650,0,2022-04-09,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,14,45000,0,2022-04-11,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,15,38000,0,2022-04-14,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,3,31500,0,2022-04-14,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,2,76000,0,2022-04-15,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,74.704,10,57000,0,2022-04-15,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,23,5000,120,2022-04-15,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,8,36000,0,2022-04-16,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,6,43000,0,2022-04-18,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,19,70000,0,2022-04-21,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,6,67000,0,2022-04-23,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,6,65000,0,2022-04-23,202204,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,17,40000,0,2022-04-23,202204,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,17,38800,0,2022-05-03,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,1,48000,0,2022-05-03,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,10,35000,0,2022-05-06,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,22,37800,0,2022-05-09,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,5,45000,0,2022-05-10,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,24,74300,0,2022-05-12,202205,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,20,43000,0,2022-05-13,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,28,43000,0,2022-05-19,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,7,69000,0,2022-05-22,202205,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,6,54500,0,2022-05-23,202205,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,15,5000,105,2022-05-27,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,11,63000,0,2022-05-28,202205,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,6,40000,0,2022-05-28,202205,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,13,38850,0,2022-06-04,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,4,10000,100,2022-06-07,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,4,42000,0,2022-06-09,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,13,45000,0,2022-06-13,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,2,36000,0,2022-06-19,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,12,30000,0,2022-06-24,202206,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,24,67000,0,2022-06-25,202206,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,15,71000,0,2022-06-30,202206,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,9,43000,0,2022-07-03,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,15,53000,0,2022-07-04,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,7,36000,0,2022-07-05,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,20,42000,0,2022-07-08,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,26,44000,0,2022-07-12,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,11,46000,0,2022-07-12,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,13,3000,140,2022-07-15,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.704,13,5000,110,2022-07-31,202207,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,20,68000,0,2022-08-06,202208,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,10,70000,0,2022-08-06,202208,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,16,40950,0,2022-08-07,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,23,42000,0,2022-08-11,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,23,41000,0,2022-08-11,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.989,16,20000,90,2022-08-13,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,10,45000,0,2022-08-26,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,20,45000,0,2022-08-26,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,12,40000,0,2022-08-28,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,26,34000,0,2022-08-31,202208,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.976,11,5000,140,2022-09-01,202209,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,17,54700,0,2022-09-03,202209,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,2,3500,140,2022-09-07,202209,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,19,64000,0,2022-09-15,202209,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,22,68000,0,2022-09-17,202209,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,27,53000,0,2022-09-23,202209,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,23,42000,0,2022-09-24,202209,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,25,54000,0,2022-09-26,202209,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,22,10000,100,2022-10-01,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,11,39000,0,2022-10-03,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.704,20,5000,120,2022-10-06,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,17,34000,0,2022-10-08,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,4,5000,100,2022-10-08,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,12,61000,0,2022-10-10,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,12,15000,60,2022-10-10,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,21,63000,0,2022-10-11,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,11,35000,0,2022-10-11,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,5,38500,0,2022-10-19,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.976,2,38000,0,2022-10-22,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,19,36000,0,2022-10-23,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,22,75000,0,2022-10-25,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,19,44000,0,2022-10-26,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,25,37000,0,2022-10-29,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,6,55000,0,2022-10-30,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,7,55000,0,2022-10-30,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,11,15000,85,2022-10-30,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,15,64800,0,2022-10-31,202210,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,3,34000,0,2022-10-31,202210,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.976,11,5000,140,2022-11-05,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,23,34000,0,2022-11-07,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.989,18,5000,130,2022-11-11,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,9,45000,0,2022-11-11,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,11,61000,0,2022-11-14,202211,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,20,66000,0,2022-11-15,202211,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,8,62000,0,2022-11-16,202211,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,74.704,15,5000,110,2022-11-19,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,1,38000,0,2022-11-20,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,18,2000,130,2022-11-22,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.989,10,10000,100,2022-11-23,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,13,45000,0,2022-11-25,202211,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,19,34000,0,2022-11-25,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,14,40000,0,2022-11-25,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,25,40000,0,2022-11-25,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,9,39000,0,2022-11-27,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,20,40000,0,2022-11-28,202211,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,18,60500,0,2022-12-03,202212,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,19,30000,0,2022-12-03,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.989,5,3000,145,2022-12-05,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,19,62000,0,2022-12-06,202212,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,22,37000,0,2022-12-06,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,3,36000,0,2022-12-09,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,3,45000,0,2022-12-09,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,10,49000,0,2022-12-14,202212,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,10,34000,0,2022-12-17,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,26,60000,0,2022-12-20,202212,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,26,35000,0,2022-12-23,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,13,60000,0,2022-12-24,202212,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,13,35000,0,2022-12-24,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.976,26,20000,90,2022-12-26,202212,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,12,33000,0,2023-01-05,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.976,29,59800,0,2023-01-07,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,11,32000,0,2023-01-08,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,10,30000,0,2023-01-09,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,14,59500,0,2023-01-10,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,25,37000,0,2023-01-12,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,26,38000,0,2023-01-12,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.704,17,48000,0,2023-01-13,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,9,34000,0,2023-01-14,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,6,33000,0,2023-01-14,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,8,57000,0,2023-01-15,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,14,35000,0,2023-01-15,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.937,3,54500,0,2023-01-19,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.989,2,34500,0,2023-01-27,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,3,36500,0,2023-01-27,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,84.989,26,59500,0,2023-01-28,202301,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,월세,74.883,8,3000,120,2023-01-30,202301,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,20,35000,0,2023-02-04,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,15,30000,0,2023-02-05,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.937,4,30000,25,2023-02-06,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,월세,84.989,5,5000,125,2023-02-08,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,전세,74.883,18,30000,0,2023-02-09,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.704,8,50000,0,2023-02-10,202302,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,74.704,23,30000,0,2023-02-11,202302,2026-08-30,molit_rent,죽동대원칸타빌
cantabile,칸타빌,매매,74.883,23,49000,0,2023-02-14,202302,2026-08-30,molit_trade,죽동대원칸타빌
cantabile,칸타빌,전세,84.937,20,30000,0,2023-02-15,202302,2026-08-30,molit_rent,죽동대원칸타빌
